profile,kp,ki,bias,integral_limit,max_temperature_C,mean_abs_temp_error_C,rms_temp_error_C,time_above_safe_s,total_cooling_effort,mean_cooling_action,action_variation,total_reward,failed
Pulsed,0.2,0.0005,0.2,40.0,37.423543842724456,2.556903403904041,3.4031618770116863,0.0,619.6224287082441,0.3442346826156912,2.651487708091736,-218.38976999622923,False
Random,0.2,0.0005,0.2,40.0,37.01288160737103,2.7128679354993146,3.6408039091446907,0.0,600.5926638481906,0.33366259102677254,0.7644740343093872,-248.13630564363007,False
Constant,0.2,0.0005,0.2,75.0,37.12926438701219,2.6771947901625253,3.5350952391511044,0.0,664.7652243054472,0.36931401350302623,0.7978226542472839,-236.24886485130608,False
Step,0.2,0.0005,0.2,75.0,38.54536271585537,4.075851250087457,4.722121515835273,0.0,877.2383293650346,0.4873546274250192,1.1206985712051392,-423.06907148547015,False
Pulsed,0.2,0.0005,0.2,75.0,37.367359259945104,2.531584426440388,3.3900257587757285,0.0,624.8523052430246,0.3471401695794581,2.6367613077163696,-217.000102725129,False
Random,0.2,0.0005,0.2,75.0,36.954857809823714,2.689892170961671,3.629135649933766,0.0,605.859843664337,0.33658880203574276,0.7725821733474731,-246.82310261500774,False
Constant,0.2,0.0005,0.2,100.0,37.08763567087214,2.661247821156467,3.5260848770988646,0.0,668.5055325496942,0.37139196252760787,0.8037217259407043,-235.2686740054669,False
Step,0.2,0.0005,0.2,100.0,38.50498815419941,4.059224921814831,4.710331894486829,0.0,881.1660736831836,0.4895367076017687,1.126684546470642,-421.30426541996434,False
Pulsed,0.2,0.0005,0.2,100.0,37.33058003420768,2.5163729585220698,3.3822064778018874,0.0,628.4537107152864,0.34914095039738136,2.656136989593506,-216.2078885104043,False
Random,0.2,0.0005,0.2,100.0,36.915804075329106,2.6759846434183427,3.6221020098591974,0.0,609.5097985760076,0.3386165547644487,0.7794293761253357,-246.06150010693486,False
Constant,0.2,0.0005,0.2,150.0,37.0091431538168,2.634205207575522,3.5110790739795354,0.0,675.7734611828928,0.37542970065716263,0.8173691630363464,-233.7047374448949,False
Step,0.2,0.0005,0.2,150.0,38.42734197656411,4.029152101184543,4.68908836162395,0.0,888.7597102439031,0.49375539457994616,1.1398036479949951,-418.1886431592619,False
Pulsed,0.2,0.0005,0.2,150.0,37.263801961666296,2.4902110583942503,3.3693057923487326,0.0,635.497584191151,0.3530542134395283,2.6264219880104065,-214.96553080636107,False
Random,0.2,0.0005,0.2,150.0,36.8440916621897,2.6529917044124582,3.6108330362854875,0.0,616.5253294594586,0.34251407192192146,0.7961702346801758,-244.91212645165248,False
Constant,0.2,0.0005,0.25,40.0,37.00277842641374,2.584018293797625,3.494874107604832,0.0,678.5081149699399,0.37694895276107776,0.806067943572998,-231.4552521728854,False
Step,0.2,0.0005,0.25,40.0,38.427557783613764,3.9980539155663166,4.676712444822216,0.0,891.0880178584484,0.4950488988102491,1.1311214566230774,-415.8613085319955,False
Pulsed,0.2,0.0005,0.25,40.0,37.23450448823959,2.441902605977332,3.35145444024513,0.0,638.5399492642609,0.35474441625792275,2.671156406402588,-212.5805664767062,False
Random,0.2,0.0005,0.25,40.0,36.825086760422074,2.598911563149587,3.5943320620989887,0.0,619.0346369545441,0.3439081316414134,0.7795403003692627,-242.5558370460336,False
Constant,0.2,0.0005,0.25,75.0,36.94386157218511,2.5600390783744005,3.482366323351918,0.0,683.8206246892223,0.37990034704956793,0.8139938116073608,-230.1187262653382,False
Step,0.2,0.0005,0.25,75.0,38.37050231470887,3.973422043329139,4.659992895908177,0.0,896.7554021500982,0.49819744563894347,1.1392110586166382,-413.38920885742164,False
Pulsed,0.2,0.0005,0.25,75.0,37.18140535919752,2.4186863323495627,3.3404728294256776,0.0,643.7023107049754,0.3576123948360974,2.6794875860214233,-211.48265999710392,False
Random,0.2,0.0005,0.25,75.0,36.7694523791476,2.577843044481401,3.584581935432735,0.0,624.230400689703,0.34679466704983497,0.7885066866874695,-241.51834787652066,False
Constant,0.2,0.0005,0.25,100.0,36.903762171871406,2.545462802797121,3.4747707801934067,0.0,687.5071139879292,0.38194839665996067,0.8204330801963806,-229.33827323939184,False
Step,0.2,0.0005,0.25,100.0,38.33088954488753,3.9574378208090417,4.64909333955782,0.0,900.6726983790286,0.5003737213216826,1.1454444527626038,-411.80688460576863,False
Pulsed,0.2,0.0005,0.25,100.0,37.146848387339475,2.404589467100793,3.3339569290792914,0.0,647.2794491032109,0.3595996939462283,2.681014120578766,-210.86361633816392,False
Random,0.2,0.0005,0.25,100.0,36.73256364325656,2.5653834115459695,3.57887181818843,0.0,627.8032290360425,0.34877957168669027,0.7962089776992798,-240.94368515635037,False
Constant,0.2,0.0005,0.25,150.0,36.829431405007774,2.5212895291979063,3.462486226813367,0.0,694.6228731246665,0.3859015961803703,0.835553765296936,-228.15043556347968,False
Step,0.2,0.0005,0.25,150.0,38.25510400547289,3.928710451512448,4.629600498476944,0.0,908.2252084228676,0.5045695602349264,1.1591430306434631,-409.0425464513624,False
Pulsed,0.2,0.0005,0.25,150.0,37.08642718571562,2.3810817452722217,3.323654463876805,0.0,654.1946951341815,0.3634414972967675,2.635708451271057,-209.95866664726063,False
Random,0.2,0.0005,0.25,150.0,36.666301129886655,2.5453121395826264,3.570096597042826,0.0,634.604081268888,0.35255782292716,0.815542459487915,-240.1395464460553,False
Constant,0.2,0.001,0.05,40.0,37.68510876367193,3.0235207505832378,3.7208872236644726,0.0,611.5515391257359,0.33975085506985325,0.7522886395454407,-259.0726389957502,False
Step,0.2,0.001,0.05,40.0,39.06833532394238,4.376687748394346,4.922142186563151,0.0,822.1947497078509,0.45677486094880604,1.0675878524780273,-455.55008398221247,False
Pulsed,0.2,0.001,0.05,40.0,37.925721047337795,2.872638382503881,3.569497642260694,0.0,571.9469317717885,0.3177482954287714,2.6084068417549133,-238.1890560030274,False
Random,0.2,0.001,0.05,40.0,37.51185370651439,3.0215739210186174,3.789978598110483,0.0,554.4455692383926,0.30802531624355145,0.7280136942863464,-266.9926905588728,False
Constant,0.2,0.001,0.05,75.0,37.55719061118253,2.961828429366528,3.681115931130889,0.0,622.5320568457246,0.34585114269206924,0.7647897005081177,-254.1772774326006,False
Step,0.2,0.001,0.05,75.0,38.94793267820279,4.32030457959768,4.879524828825817,0.0,833.6058533394244,0.46311436296634684,1.0818291902542114,-448.6284891304429,False
Pulsed,0.2,0.001,0.05,75.0,37.801368567892595,2.810973680566328,3.531210296151789,0.0,582.9098133612424,0.3238387852006902,2.5685401558876038,-233.6674849298677,False
Random,0.2,0.001,0.05,75.0,37.385704573718826,2.9645196246712424,3.756200189558833,0.0,565.2226201184676,0.314012566732482,0.7412040829658508,-262.78345234516473,False
Constant,0.2,0.001,0.05,100.0,37.468121770725766,2.921532578373254,3.655902092078857,0.0,630.3041926965816,0.35016899594254536,0.77457594871521,-251.15086573315875,False
Step,0.2,0.001,0.05,100.0,38.86380901773685,4.28275002036121,4.8514735209341495,0.0,841.6094713076018,0.4675608173931121,1.0926987528800964,-444.15745555715375,False
Pulsed,0.2,0.001,0.05,100.0,37.716576002916725,2.7708900698277366,3.5071879685215914,0.0,590.6884764496936,0.3281602646942742,2.5333502888679504,-230.9015734539232,False
Random,0.2,0.001,0.05,100.0,37.29936237845052,2.9276100375526037,3.735137736759861,0.0,572.8456171164289,0.3182475650646827,0.7523598074913025,-260.2290651887564,False
Constant,0.2,0.001,0.05,150.0,37.29668903978531,2.8485852359854116,3.6126505990872992,0.0,645.7277524870588,0.3587376402705882,0.7974647283554077,-246.1307326500296,False
Step,0.2,0.001,0.05,150.0,38.70123141482742,4.213123346827064,4.800723870794522,0.0,857.3295110496692,0.4762941728053718,1.1163526773452759,-436.2555263610459,False
Pulsed,0.2,0.001,0.05,150.0,37.55875664084036,2.700426529530513,3.4673933908217953,0.0,605.9458207339048,0.3366365670743916,2.6180168986320496,-226.50236689949614,False
Random,0.2,0.001,0.05,150.0,37.13500556222572,2.861563396464579,3.6998397614182754,0.0,587.9091123556718,0.3266161735309288,0.7839000225067139,-256.107834122179,False
Constant,0.2,0.001,0.1,40.0,37.49434964032494,2.904071734220495,3.6520661880119762,0.0,629.2225025148946,0.3495680569527192,0.7670340538024902,-250.40671090235014,False
Step,0.2,0.001,0.1,40.0,38.88918536070111,4.2735047378888655,4.850811727929609,0.0,840.5808072041254,0.46698933733562525,1.0850715637207031,-443.73506197429475,False
Pulsed,0.2,0.001,0.1,40.0,37.73379687528623,2.754074844621231,3.502788023950076,0.0,589.3725772143225,0.3274292095635125,2.6282331943511963,-230.12304230454976,False
Random,0.2,0.001,0.1,40.0,37.31974005165544,2.9070169507371904,3.729754188612831,0.0,571.5298796929419,0.31751659982941216,0.74224853515625,-259.2659467344593,False
Constant,0.2,0.001,0.1,75.0,37.36830894008652,2.8450497531421073,3.6161301600761053,0.0,640.25137164013,0.35569520646673886,0.780113935470581,-246.12956893539032,False
Step,0.2,0.001,0.1,75.0,38.77027068862179,4.2187109601067325,4.810625496756357,0.0,852.0531052527949,0.47336283625155273,1.0997474193572998,-437.36783575877956,False
Pulsed,0.2,0.001,0.1,75.0,37.612306488955326,2.696261620446212,3.4689349766275583,0.0,600.2586261195247,0.33347701451084705,2.5758126378059387,-226.2789214075359,False
Random,0.2,0.001,0.1,75.0,37.196714158146,2.8528356735434417,3.6997031873106216,0.0,582.3599667702802,0.32353331487237785,0.756247878074646,-255.64706157297246,False
Constant,0.2,0.001,0.1,100.0,37.28076167051422,2.806735336189336,3.5935971140413168,0.0,648.0561771306675,0.3600312095170375,0.790387749671936,-243.5229645396218,False
Step,0.2,0.001,0.1,100.0,38.68737904624386,4.182317077369494,4.784286963018661,0.0,860.0942274747067,0.47783012637483707,1.110980212688446,-433.2775959847494,False
Pulsed,0.2,0.001,0.1,100.0,37.529937571729334,2.659239154531913,3.4480677451919997,0.0,607.9788792078907,0.3377660440043837,2.557388186454773,-223.98213513269232,False
Random,0.2,0.001,0.1,100.0,37.112253705983804,2.8180254031778755,3.681214586281073,0.0,590.0149355414324,0.32778607530079573,0.7691472768783569,-253.49058358234717,False
Constant,0.2,0.001,0.1,150.0,37.11308981528239,2.7377499770123346,3.555556553993932,0.0,663.5366912827594,0.36863149515708854,0.8162710070610046,-239.2932987199819,False
Step,0.2,0.001,0.1,150.0,38.52744275360515,4.115000310751035,4.736905003553289,0.0,875.8754321797751,0.4865974623220973,1.135433852672577,-426.1032811645685,False
Pulsed,0.2,0.001,0.1,150.0,37.37688663447308,2.5927004364875463,3.413636376091393,0.0,623.2869607572211,0.34627053375401173,2.648102641105652,-220.35419143127638,False
Random,0.2,0.001,0.1,150.0,36.95228812007962,2.756080956438004,3.6508474808425135,0.0,605.1198274502531,0.33617768191680725,0.8053194284439087,-250.111367854152,False
Constant,0.2,0.001,0.15,40.0,37.305085800556874,2.784651953024134,3.5883695655909618,0.0,647.3512221216224,0.3596395678453458,0.7821395993232727,-242.59372702872406,False
Step,0.2,0.001,0.15,40.0,38.71140158571032,4.170358004978272,4.78247035699122,0.0,859.3438790971413,0.4774132661650785,1.1028723120689392,-432.6444269675221,False
Pulsed,0.2,0.001,0.15,40.0,37.54272752379318,2.6360321574159826,3.4410568376900255,0.0,607.4469951207284,0.3374705528448491,2.6385210752487183,-222.841508659221,False
Random,0.2,0.001,0.15,40.0,37.12982229087749,2.792434819286031,3.6745372161630088,0.0,589.0469502958003,0.32724830571988905,0.75688236951828,-252.3505289798497,False
Constant,0.2,0.001,0.15,75.0,37.18116622849475,2.7284046790326486,3.5563302214492856,0.0,658.3999972781166,0.36577777626562036,0.7958970665931702,-238.9180169444892,False
Step,0.2,0.001,0.15,75.0,38.59404835201326,4.117163532880478,4.7447418155859795,0.0,870.8640591080766,0.48381336617115367,1.11802077293396,-426.81962022546116,False
Pulsed,0.2,0.001,0.15,75.0,37.42469602031571,2.580645902258568,3.411571406003114,0.0,618.2184713592287,0.34345470631068264,2.5737448930740356,-219.6361185571903,False
Random,0.2,0.001,0.15,75.0,37.00957222145635,2.7412121033224737,3.6482330323035006,0.0,599.898912968114,0.33327717387117445,0.7720916867256165,-249.3037738501685,False
Constant,0.2,0.001,0.15,100.0,37.09534003236171,2.69219570135747,3.536505722272831,0.0,666.2160415605176,0.37012002308917646,0.8067421913146973,-236.7186240421476,False
Step,0.2,0.001,0.15,100.0,38.51248503659408,4.081958277910295,4.720133311233297,0.0,878.9323787272442,0.48829576595958013,1.129643201828003,-423.1019779699561,False
Pulsed,0.2,0.001,0.15,100.0,37.34541340384874,2.5464611608824583,3.393891450756568,0.0,625.8132411183324,0.347674022843518,2.5882307291030884,-217.7950460928634,False
Random,0.2,0.001,0.15,100.0,36.92731299376697,2.7086392071913568,3.6323231734729537,0.0,607.559171909932,0.33753287328329556,0.7854147553443909,-247.53257983025946,False
Constant,0.2,0.001,0.15,150.0,36.93197519860718,2.627537463180975,3.503669933131125,0.0,681.7052110347431,0.37872511724152397,0.835004985332489,-233.24971750559183,False
Step,0.2,0.001,0.15,150.0,38.35530366391351,4.017072206721281,4.67613620111493,0.0,894.7533105430775,0.497085172523932,1.15494304895401,-416.63732846454536,False
Pulsed,0.2,0.001,0.15,150.0,37.19769252297417,2.48534313868389,3.365057386774013,0.0,641.0035394375736,0.3561130774653187,2.6481032967567444,-214.95343873243007,False
Random,0.2,0.001,0.15,150.0,36.77244065954969,2.6512356000058155,3.606839678131635,0.0,622.64084957866,0.34591158309925557,0.8192782402038574,-244.86633915209384,False
Constant,0.2,0.001,0.2,40.0,37.11743120908102,2.665840620641356,3.530140458905651,0.0,665.9544953822988,0.36997471965683265,0.7976514101028442,-235.6432305917312,False
Step,0.2,0.001,0.2,40.0,38.53502801976649,4.0674472956495125,4.717259985675099,0.0,878.4932892983779,0.48805182738798775,1.1210015416145325,-422.28126469584794,False
Pulsed,0.2,0.001,0.2,40.0,37.353171521293035,2.520019563423405,3.385236347653728,0.0,625.9814454830484,0.3477674697128047,2.6522741317749023,-216.44097479587586,False
Random,0.2,0.001,0.2,40.0,36.94165984101234,2.6785019260393272,3.6246415767748266,0.0,607.015545278322,0.33723085848795664,0.7719236016273499,-246.25831584473042,False
Constant,0.2,0.001,0.2,75.0,36.99595736929036,2.6125013755627617,3.502029285710906,0.0,676.9870843340759,0.3761039357411533,0.8122071027755737,-232.54959517201388,False
Step,0.2,0.001,0.2,75.0,38.41936637176367,4.01585513015603,4.682010179548565,0.0,890.0447872793302,0.49446932626629453,1.1366585493087769,-416.9863526194204,False
Pulsed,0.2,0.001,0.2,75.0,37.23922592191836,2.4674116063672296,3.3598970365478102,0.0,636.7270967485383,0.3537372759714102,2.6067683696746826,-213.81332575585583,False
Random,0.2,0.001,0.2,75.0,36.82460437995616,2.6303801979529475,3.6020776466376763,0.0,617.8437365032732,0.34324652027959623,0.7889851927757263,-243.7637622070797,False
Constant,0.2,0.001,0.2,100.0,36.912186592585066,2.5784940773105807,3.484921007228545,0.0,684.7862514328444,0.3804368063515802,0.8237396478652954,-230.7431971922343,False
Step,0.2,0.001,0.2,100.0,38.33916436692443,3.9818462951807843,4.659142237702615,0.0,898.1283396942308,0.4989601887190171,1.1487029790878296,-413.6321382902019,False
Pulsed,0.2,0.001,0.2,100.0,37.16359945710266,2.435007636437736,3.3451959844231984,0.0,644.2243350730278,0.3579024083739043,2.6360853910446167,-212.37910093280607,False
Random,0.2,0.001,0.2,100.0,36.74503551752903,2.6001463691946194,3.588728789170981,0.0,625.4706644633552,0.3474837024796418,0.8037734031677246,-242.36331982860222,False
Constant,0.2,0.001,0.2,150.0,36.753889116633374,2.518380769657916,3.4572589920409937,0.0,700.220933373319,0.3890116296518439,0.8541955351829529,-228.0042714166425,False
Step,0.2,0.001,0.2,150.0,38.18492257267668,3.919424589384077,4.618539819817849,0.0,913.962927717017,0.5077571820650094,1.174906075000763,-407.85837048045295,False
Pulsed,0.2,0.001,0.2,150.0,37.02241737519563,2.3777959928624153,3.3217245113188496,0.0,659.2112255634274,0.36622845864634856,2.6315094232559204,-210.26489076756314,False
Random,0.2,0.001,0.2,150.0,36.59628132209407,2.547459403031271,3.568036770024351,0.0,640.4469663449563,0.3558038701916424,0.8369191884994507,-240.37620881452997,False
Constant,0.2,0.001,0.25,40.0,36.93153566914866,2.548306229637603,3.477704048079913,0.0,685.0470397542231,0.38058168875234616,0.8136175274848938,-229.56273482152073,False
Step,0.2,0.001,0.25,40.0,38.36011249414917,3.9649794265222607,4.655321587968598,0.0,898.0386328406166,0.49891035157812036,1.1394757628440857,-412.64825652945945,False
Pulsed,0.2,0.001,0.25,40.0,37.16547660078233,2.405899120800181,3.3357262744420457,0.0,644.9419843708165,0.3583011024282314,2.6646933555603027,-210.93742696501434,False
Random,0.2,0.001,0.25,40.0,36.75540154769287,2.566038072109449,3.5803755493350256,0.0,625.4435165585019,0.3474686203102788,0.787492036819458,-241.00177764803882,False
Constant,0.2,0.001,0.25,75.0,36.81297370297927,2.4980622042208536,3.4535179734460493,0.0,696.0171700986102,0.386676205610339,0.8291411399841309,-227.02914932950335,False
Step,0.2,0.001,0.25,75.0,38.24628114037624,3.9149985777793326,4.6225620917665236,0.0,909.6021422955673,0.5053345234975374,1.1556885838508606,-407.8694929366909,False
Pulsed,0.2,0.001,0.25,75.0,37.056837891707126,2.3570171501695336,3.3145752143962417,0.0,655.5950239193626,0.3642194577329792,2.661252498626709,-208.871626480698,False
Random,0.2,0.001,0.25,75.0,36.64229350266571,2.5212203214528097,3.5614995749149623,0.0,636.1908330726437,0.3534393517070243,0.8057670593261719,-239.03477424841824,False
Constant,0.2,0.001,0.25,100.0,36.73179320409509,2.4663784117609318,3.439105037422774,0.0,703.7620273400098,0.39097890407778324,0.841550350189209,-225.59916948990713,False
Step,0.2,0.001,0.25,100.0,38.16753645901068,3.88219381936777,4.601438429501259,0.0,917.6857147696428,0.509825397094246,1.1681733131408691,-404.868735490372,False
Pulsed,0.2,0.001,0.25,100.0,36.98491777916149,2.3265862631933447,3.3024651910312923,0.0,663.0677811456844,0.3683709895253802,2.6929538249969482,-207.77751871398482,False
Random,0.2,0.001,0.25,100.0,36.566069283573505,2.493428821755537,3.5506555934152026,0.0,643.7327964202268,0.3576293313445704,0.8242928981781006,-237.98644949449147,False
